generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
2,1,0.999986623031792,2.7376570214782796,0.5547169811320753,172.27250676998452,0.049173246808185404,,31,1.392810957321899,0.0005901699188253715,0.007,-207.66255956805145
2,2,0.9999217920734182,2.7376570214782796,0.5547169811320753,124.31124077858155,0.049086537275123666,,31,17.7914870710606,0.0030736512784737824,0.007,-159.69949455502888
2,3,0.9999851653220377,2.7376570214782796,0.4981132075471697,125.04936274470808,0.049090620517392575,,30,17.263212216912052,0.0030027935077799883,0.007,-160.3811577856645
2,4,0.9963568975270402,2.7376570214782796,0.3849056603773584,93.88445505270622,0.04887616656920028,,28,58.0883798544387,0.008221572661972903,0.007,-129.09512519973399
2,5,0.9999977260665798,2.7376570214782796,0.44150943396226405,165.98678788319418,0.049165149554892554,,29,1.5958895175685939,0.000785376880222545,0.007,-201.26348229206025
2,6,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
2,7,0.9999678508077879,2.7376570214782796,0.5547169811320753,171.37023376807232,0.04917218549149175,,31,1.4793892275961298,0.0005967999023879997,0.007,-206.7602465675814
2,8,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
2,9,0.9998941639974289,2.7376570214782796,0.2716981132075471,145.26869580183993,0.04914416683587772,,26,3.0767961706339975,0.0014429255233642593,0.007,-180.3750556735018
2,10,0.3892327398216202,0.18399999999999997,0.5547169811320753,40.447722066928705,0.0013340359732120883,,31,1248.7925958554488,0.18266225431618216,0.0015282301097121129,-43.62635250734664
2,11,0.8899228581293456,0.7216494099918043,0.5547169811320753,65.7246855707631,0.039446872565288615,,31,1248.7305327407262,0.1826874994227426,0.0032243584150950604,-76.61805578123194
2,12,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
